     0.10000     2.50000     1.45950     0.21000    -1.63130   -12.88918   -12.09363   -15.38024     0.00000000     0.00000025
     0.10000     2.50000     1.50443     0.23000     0.63696   -12.01361   -11.17591   -15.10491    -0.00000000     0.0000005
     0.10000     3.00000     1.30465     0.15000    -5.14687   -13.33170   -12.57020   -14.45194    -0.00000000     0.00000058
     0.10000     3.00000     1.36023     0.17000    -4.11103   -13.48139   -12.71847   -15.17048    -0.00000000    -0.00000007
     0.10000     3.00000     1.41161     0.19000    -2.58072   -13.31086   -12.49978   -15.59952    -0.00000000    -0.00000074
     0.10000     3.00000     1.45950     0.21000    -0.56792   -12.80156   -11.91544   -15.73370     0.00000000     0.00000036
     0.10000     3.00000     1.50443     0.23000     1.91169   -11.93762   -10.97786   -15.58965     0.00000000     0.00000089
     0.20000     1.00000     1.30465     0.15000    -7.76865   -14.78347   -13.75415   -14.93865    -0.00000000     0.00000008
     0.20000     1.00000     1.36023     0.17000    -7.49567   -15.03046   -14.06023   -15.46499     0.00000000     0.00000027
     0.20000     1.00000     1.41161     0.19000    -6.81801   -14.96817   -14.04214   -15.69423    -0.00000000     0.00000042
     0.20000     1.00000     1.45950     0.21000    -5.74361   -14.59041   -13.69083   -15.60560     0.00000000    -0.00000010
     0.20000     1.00000     1.50443     0.23000    -4.28370   -13.89101   -13.00494   -15.19067     0.00000000     0.00000001
     0.20000     1.25000     1.30465     0.15000    -7.50105   -14.59317   -13.60051   -14.83829     0.00000000     0.00000009
     0.20000     1.25000     1.36023     0.17000    -7.14931   -14.81891   -13.88738   -15.37523    -0.00000000     0.00000003
     0.20000     1.25000     1.41161     0.19000    -6.38348   -14.73354   -13.84537   -15.61348    -0.00000000    -0.00000024
     0.20000     1.25000     1.45950     0.21000    -5.21192   -14.32960   -13.46595   -15.53286    -0.00000000     0.00000052
     0.20000     1.25000     1.50443     0.23000    -3.64633   -13.59986   -12.74867   -15.12617    -0.00000000     0.00000069
     0.20000     1.50000     1.30465     0.15000    -7.23345   -14.41813   -13.46069   -14.75793     0.00000000     0.00000015
     0.20000     1.50000     1.36023     0.17000    -6.80294   -14.62665   -13.73071   -15.30977     0.00000000     0.00000024
     0.20000     1.50000     1.41161     0.19000    -5.94895   -14.52244   -13.66734   -15.56207    -0.00000000     0.00000098
     0.20000     1.50000     1.45950     0.21000    -4.68023   -14.09673   -13.26274   -15.49546    -0.00000000    -0.00000029
     0.20000     1.50000     1.50443     0.23000    -3.00897   -13.34119   -12.51745   -15.10427     0.00000000     0.00000013
     0.20000     1.75000     1.30465     0.15000    -6.96585   -14.25831   -13.33392   -14.69671     0.00000000     0.00000008
     0.20000     1.75000     1.36023     0.17000    -6.45658   -14.45362   -13.58927   -15.26764    -0.00000000     0.00000030
     0.20000     1.75000     1.41161     0.19000    -5.51441   -14.33482   -13.50693   -15.53898     0.00000000     0.00000007
     0.20000     1.75000     1.45950     0.21000    -4.14854   -13.89174   -13.07987   -15.49239     0.00000000     0.00000022
     0.20000     1.75000     1.50443     0.23000    -2.37160   -13.11497   -12.30981   -15.12403     0.00000000     0.00000026
     0.20000     2.00000     1.30465     0.15000    -6.69824   -14.11366   -13.21952   -14.65386     0.00000000     0.00000017
     0.20000     2.00000     1.36023     0.17000    -6.11022   -14.29978   -13.46218   -15.24801    -0.00000000     0.00000053
     0.20000     2.00000     1.41161     0.19000    -5.07988   -14.17060   -13.36309   -15.54335    -0.00000000     0.00000089
     0.20000     2.00000     1.45950     0.21000    -3.61685   -13.71458   -12.91615   -15.52280    -0.00000000    -0.00000095
     0.20000     2.00000     1.50443     0.23000    -1.73424   -12.92115   -12.12439   -15.18470     0.00000000    -0.00000096
     0.20000     2.25000     1.30465     0.15000    -6.43064   -13.98414   -13.11679   -14.62870     0.00000000     0.00000021
     0.20000     2.25000     1.36023     0.17000    -5.76385   -14.16506   -13.34862   -15.25014    -0.00000000     0.00000041
     0.20000     2.25000     1.41161     0.19000    -4.64535   -14.02974   -13.23485   -15.57441    -0.00000000    -0.00000069
     0.20000     2.25000     1.45950     0.21000    -3.08516   -13.56520   -12.77046   -15.58597     0.00000000     0.00000007
     0.20000     2.25000     1.50443     0.23000    -1.09687   -12.75971   -11.95991   -15.28570    -0.00000000     0.00000008
     0.20000     2.50000     1.30465     0.15000    -6.16304   -13.86970   -13.02513   -14.62062    -0.00000000     0.00000020
     0.20000     2.50000     1.36023     0.17000    -5.41749   -14.04942   -13.24782   -15.27338     0.00000000     0.00000054
     0.20000     2.50000     1.41161     0.19000    -4.21081   -13.91218   -13.12130   -15.63151    -0.00000000    -0.00000051
     0.20000     2.50000     1.45950     0.21000    -2.55347   -13.44354   -12.64177   -15.68132     0.00000000     0.00000093
     0.20000     2.50000     1.50443     0.23000    -0.45950   -12.63061   -11.81524   -15.42662     0.00000000    -0.00000074
     0.20000     2.75000     1.30465     0.15000    -5.89544   -13.77030   -12.94393   -14.62904    -0.00000000     0.00000018
     0.20000     2.75000     1.36023     0.17000    -5.07112   -13.95279   -13.15907   -15.31714     0.00000000    -0.00000007
     0.20000     2.75000     1.41161     0.19000    -3.77628   -13.81785   -13.02162   -15.71409     0.00000000    -0.00000063
     0.20000     2.75000     1.45950     0.21000    -2.02178   -13.34955   -12.52912   -15.80838     0.00000000     0.00000012
     0.20000     2.75000     1.50443     0.23000     0.17786   -12.53383   -11.68930   -15.60715    -0.00000000     0.00000001
     0.20000     3.00000     1.30465     0.15000    -5.62784   -13.68588   -12.87263   -14.65349    -0.00000000     0.00000031
     0.20000     3.00000     1.36023     0.17000    -4.72476   -13.87512   -13.08170   -15.38092     0.00000000    -0.00000027
     0.20000     3.00000     1.41161     0.19000    -3.34175   -13.74670   -12.93503   -15.82168     0.00000000    -0.00000094
     0.20000     3.00000     1.45950     0.21000    -1.49009   -13.28317   -12.43163   -15.96675    -0.00000000     0.00000068
     0.20000     3.00000     1.50443     0.23000     0.81523   -12.46932   -11.58110   -15.82713    -0.00000000     0.00000003
     0.20000     3.25000     1.30465     0.15000    -5.36024   -13.61641   -12.81072   -14.69352     0.00000000     0.00000055
     0.20000     3.25000     1.36023     0.17000    -4.37840   -13.81636   -13.01509   -15.46428     0.00000000    -0.00000006
     0.20000     3.25000     1.41161     0.19000    -2.90721   -13.69866   -12.86080   -15.95389     0.00000000    -0.00000018
     0.20000     3.25000     1.45950     0.21000    -0.95840   -13.24437   -12.34849   -16.15616     0.00000000     0.00000076
     0.20000     3.25000     1.50443     0.23000     1.45260   -12.43706   -11.48975   -16.08649     0.00000000     0.00000005
     0.20000     3.50000     1.30465     0.15000    -5.09263   -13.56185   -12.75771   -14.74872     0.00000000     0.00000054
     0.20000     3.50000     1.36023     0.17000    -4.03203   -13.77645   -12.95866   -15.56682     0.00000000    -0.00000097
     0.20000     3.50000     1.41161     0.19000    -2.47268   -13.67370   -12.79827   -16.11036     0.00000000    -0.00000005
     0.20000     3.50000     1.45950     0.21000    -0.42671   -13.23308   -12.27894   -16.37639     0.00000000    -0.00000061
     0.20000     3.50000     1.50443     0.23000     2.08996   -12.43701   -11.41439   -16.38524     0.00000000     0.00000016
     0.20000     3.75000     1.30465     0.15000    -4.82503   -13.52214   -12.71314   -14.81875     0.00000000    -0.00000089
     0.20000     3.75000     1.36023     0.17000    -3.68567   -13.75535   -12.91187   -15.68822     0.00000000     0.00000017
     0.20000     3.75000     1.41161     0.19000    -2.03815   -13.67174   -12.74683   -16.29081    -0.00000000    -0.00000007
     0.20000     3.75000     1.45950     0.21000     0.10498   -13.24925   -12.22229   -16.62728     0.00000000     0.00000071
     0.20000     3.75000     1.50443     0.23000     2.72733   -12.46915   -11.35425   -16.72349     0.00000000     0.00000085
     0.20000     4.00000     1.30465     0.15000    -4.55743   -13.49724   -12.67659   -14.90328     0.00000000     0.00000046
     0.20000     4.00000     1.36023     0.17000    -3.33931   -13.75299   -12.87421   -15.82816    -0.00000000    -0.00000001
     0.20000     4.00000     1.41161     0.19000    -1.60361   -13.69273   -12.70589   -16.49503    -0.00000000     0.00000005
     0.20000     4.00000     1.45950     0.21000     0.63667   -13.29284   -12.17788   -16.90876     0.00000000     0.00000015
     0.20000     4.00000     1.50443     0.23000     3.36469   -12.53344   -11.30861   -17.10143    -0.00000000     0.00000090
     0.30000     2.00000     1.30465     0.15000    -7.17921   -14.57759   -13.59416   -14.96548     0.00000000     0.00000013
     0.30000     2.00000     1.36023     0.17000    -6.72394   -14.83179   -13.90504   -15.58894     0.00000000     0.00000042
     0.30000     2.00000     1.41161     0.19000    -5.84090   -14.77508   -13.88587   -15.92075     0.00000000     0.00000071
     0.30000     2.00000     1.45950     0.21000    -4.53902   -14.39693   -13.52901   -15.94177    -0.00000000    -0.00000031
     0.30000     2.00000     1.50443     0.23000    -2.83070   -13.68745   -12.83544   -15.64717     0.00000000     0.00000089
     0.30000     2.25000     1.30465     0.15000    -6.91161   -14.42833   -13.47642   -14.91809    -0.00000000     0.00000019
     0.30000     2.25000     1.36023     0.17000    -6.37758   -14.67221   -13.77469   -15.56480    -0.00000000     0.00000054
     0.30000     2.25000     1.41161     0.19000    -5.40637   -14.60393   -13.73895   -15.92070     0.00000000    -0.00000011
     0.30000     2.25000     1.45950     0.21000    -4.00734   -14.21155   -13.36251   -15.96792    -0.00000000    -0.00000030
     0.30000     2.25000     1.50443     0.23000    -2.19333   -13.48405   -12.64760   -15.70379     0.00000000    -0.00000001
     0.30000     2.50000     1.30465     0.15000    -6.64401   -14.29417   -13.37063   -14.88873     0.00000000     0.00000023
     0.30000     2.50000     1.36023     0.17000    -6.03122   -14.53171   -13.65817   -15.56276    -0.00000000     0.00000092
     0.30000     2.50000     1.41161     0.19000    -4.97184   -14.45606   -13.60798   -15.94770     0.00000000    -0.00000022
     0.30000     2.50000     1.45950     0.21000    -3.47565   -14.05385   -13.21440   -16.02722    -0.00000000     0.00000091
     0.30000     2.50000     1.50443     0.23000    -1.55597   -13.31288   -12.48111   -15.80111    -0.00000000    -0.00000097
     0.30000     2.75000     1.30465     0.15000    -6.37640   -14.17506   -13.27614   -14.87674     0.00000000     0.00000024
     0.30000     2.75000     1.36023     0.17000    -5.68485   -14.41023   -13.55470   -15.58215     0.00000000    -0.00000001
     0.30000     2.75000     1.41161     0.19000    -4.53730   -14.33140   -13.49202   -16.00108     0.00000000    -0.00000004
     0.30000     2.75000     1.45950     0.21000    -2.94396   -13.92375   -13.08363   -16.11902    -0.00000000    -0.00000090
     0.30000     2.75000     1.50443     0.23000    -0.91860   -13.17389   -12.33478   -15.93866    -0.00000000    -0.00000070
     0.30000     3.00000     1.30465     0.15000    -6.10880   -14.07096   -13.19235   -14.88153    -0.00000000     0.00000024
     0.30000     3.00000     1.36023     0.17000    -5.33849   -14.30771   -13.46354   -15.62233    -0.00000000     0.00000057
     0.30000     3.00000     1.41161     0.19000    -4.10277   -14.22991   -13.39020   -16.08020     0.00000000     0.00000019
     0.30000     3.00000     1.45950     0.21000    -2.41227   -13.82121   -12.96921   -16.24279    -0.00000000    -0.00000050
     0.30000     3.00000     1.50443     0.23000    -0.28124   -13.06705   -12.20749   -16.11607    -0.00000000     0.00000041
     0.30000     3.25000     1.30465     0.15000    -5.84120   -13.98182   -13.11867   -14.90259    -0.00000000     0.00000030
     0.30000     3.25000     1.36023     0.17000    -4.99213   -14.22411   -13.38399   -15.68278    -0.00000000    -0.00000086
     0.30000     3.25000     1.41161     0.19000    -3.66824   -14.15152   -13.30172   -16.18458    -0.00000000    -0.00000069
     0.30000     3.25000     1.45950     0.21000    -1.88058   -13.74618   -12.87022   -16.39810     0.00000000    -0.00000032
     0.30000     3.25000     1.50443     0.23000     0.35613   -12.99233   -12.09823   -16.33311    -0.00000000    -0.00000000
     0.30000     3.50000     1.30465     0.15000    -5.57360   -13.90759   -13.05459   -14.93943    -0.00000000     0.00000055
     0.30000     3.50000     1.36023     0.17000    -4.64576   -14.15937   -13.31542   -15.76301     0.00000000    -0.00000049
     0.30000     3.50000     1.41161     0.19000    -3.23370   -14.09618   -13.22585   -16.31376    -0.00000000    -0.00000095
